Fund,N,AnnReturn,CAGR,Flag,ETL_1,ETL_5,mu,omega,alpha1,gamma1,beta1,skew,shape
FSYHX,482,0.125587256821592,0.122687771885491,0,-0.290532886144684,-0.19858853533113,0.000351722715088526,-0.629815493561531,-0.160134318638622,0.0622549547173502,0.935048293555864,-1.00691750486821,8.65175253457069
FSYJX,806,-0.0183125374230019,-0.0380670382549982,0,-0.398331486127357,-0.316122865717973,-0.000158428569649145,-0.191345233061461,-0.0727103847918106,0.092468929230922,0.978363296900551,-0.403330489245529,11.6198786974347
FSYRX,806,0.0127283139561171,-0.00308141575584286,0,-0.370309608321567,-0.289520060850706,1.82139877928007e-05,-0.226420616594305,-0.10102717593173,0.0677385568444495,0.975391293142489,-0.388772372869333,8.02
FSYWX,482,0.125577945665493,0.12270631960565,0,-0.289107256302692,-0.199869498166496,0.000344578308386761,-0.643792243368824,-0.161003188258874,0.069059828358807,0.93361876396688,-0.992092094804861,8.51321212232705
FSZHX,482,0.126039717480872,0.123179142743804,0,-0.288163206247818,-0.195729645935409,0.000357274850260151,-0.659064414285835,-0.163462963843204,0.0672386041687386,0.932086468721635,-0.916488538418287,8.2137365464001
FSZSX,482,0.126017946716129,0.123163792935006,0,-0.281525352064457,-0.193132157598404,0.000368294859383706,-0.652484906660166,-0.160649246100812,0.0690232011945452,0.932797930476377,-0.95469122229296,8.57819473388729
FTABX,6049,0.0401865445604387,0.0402285696443419,0,-0.090028668104006,-0.0503501697221514,0.000282772753347014,-0.539000443728849,-0.0661745249616158,0.278092457833964,0.957470996861396,0.708319935944319,8.02
FTANX,4415,0.0424841408520577,0.0412029582113587,0,-0.306772567267298,-0.194288899439916,0.000181612697062071,-0.135152846002926,-0.0873807885135965,0.139373227312856,0.988233072891994,-1.46650387922346,9.9293811848422
FTBFX,5670,0.0423632868123938,0.0422649820959471,0,-0.10563143498463,-0.0647587383082261,0.000178694610115647,-0.0706945673557904,-0.034793784712178,0.0766251687491246,0.994198003768497,0.114384114968546,8.02
FTFMX,10282,0.0527766578236916,0.0532430380460822,0,-0.103727092199855,-0.0589281467642871,0.000279634829732249,-0.276951608854362,-0.0463508892292016,0.20530978935217,0.977848702088548,0.704556987969906,8.02
FTGPX,482,0.125315161609284,0.122371968875677,0,-0.295871706743776,-0.202770831803708,0.000340888975448882,-0.622546094352007,-0.157179452388496,0.0691765566646173,0.935752658395342,-0.909474695862817,8.0812023671223
FTHRX,11425,0.0608975896227417,0.0618413053394604,0,-0.0402963172210056,-0.0233225441539185,1.26552067516512e-06,-0.00944692331330753,-0.0321006400928169,0.0283296384795022,0.999000000000139,0.370338027655401,8.02
FTIEX,4399,0.0377812847144477,0.0167735785786001,0,-0.6014435758365,-0.426341128803424,0.000158649309548846,-0.16506784017446,-0.108048091653208,0.156629539263113,0.982165233076423,-1.00257534127518,8.02000000000004
FTIHX,2230,0.0716616348554599,0.059874220970551,0,-0.423344151638023,-0.29118309508629,0.000253602807120328,-0.237964844048929,-0.100259831534712,0.149194658145567,0.97526592278825,-1.03808376439372,8.02
FTQGX,7160,0.089004806906885,0.0685616203484352,0,-0.431830086730476,-0.308391028911033,0.000322729389819531,-0.346801095887942,-0.149720121737827,0.169729135087709,0.961167759633857,-2.06601472182066,11.1419328048031
FTRNX,11425,0.106080718926759,0.0902670646788208,0,-0.490594398547479,-0.343939176921778,0.00045444337181777,-0.206206824364205,-0.0917570629978782,0.174135485366263,0.977528425933736,-0.931181164283079,8.02
FUAMX,1896,0.0120096422237616,0.010257449037935,0,-0.172164086555001,-0.127566797927077,5.50535687138696e-05,-0.131347053563985,0.00596716520438183,0.168940671248822,0.988447434310534,0.0036690445690893,8.47500462026929
FULVX,1377,0.0651045028929408,0.0511659413646273,0,-0.390824053964226,-0.272376582909447,0.000126325608654039,-0.284392486898885,-0.164188221804773,0.1422823656545,0.970451751720006,-1.58789106683263,8.29960189312909
FUMBX,1902,0.0173248785549038,0.0171517700159012,0,-0.082544682327793,-0.0576103295210565,5.18402518042025e-05,-0.185798623289178,0.0111003286160384,0.152099736214409,0.985533147660463,0.547102026789126,8.02
FVDFX,5631,0.08676494606204,0.0694400198887233,0,-0.517500829885955,-0.345683587067296,0.000264145737477584,-0.147010624717477,-0.126205621648949,0.156585736542282,0.984276941731254,-1.23581133597123,8.76681803082028
FWOMX,1503,0.0897066243868838,0.0682777432290316,0,-0.447432328904063,-0.318881162327411,0.00024785597525609,-0.292232275836077,-0.146394095647732,0.189265790378937,0.967863507696526,-2.59799338956208,11.1404200454171
FWRLX,6187,0.0532719287987239,0.0255464822404976,0,-0.553177429218384,-0.385471261470713,0.000389689319622276,-0.1224832953744,-0.0975304101823723,0.145615288236612,0.986407075919824,-1.06417128476436,9.63191021949942
FWWFX,8794,0.0827629361290328,0.0703512241898683,0,-0.464109736256689,-0.316089612301771,0.000356891155100882,-0.183228823517069,-0.0934293875327853,0.182802545249619,0.980708061514965,-0.98957343424534,8.02
FXAIX,3518,0.120174299426533,0.110132260568357,0,-0.311783610501914,-0.195903292472299,0.00032922038732575,-0.350080893342179,-0.193165734712198,0.182718493068088,0.963006518670066,-1.26517773282933,8.02
FXIFX,3916,0.0752425496398606,0.0709363331446116,0,-0.245059392306328,-0.160552873035795,0.000245783913563663,-0.292750092105804,-0.144388927656154,0.14889697902589,0.971338338086365,-1.07861822189361,8.02
FXNAX,3518,0.0205125894360245,0.0196570527584012,0,-0.150839372752773,-0.10234750731707,0.000101733418916845,-0.102754120018927,-0.00851765056364567,0.129907334601842,0.991395481998905,-0.38942105364602,11.7034266059816
FYMRX,806,0.0266126029070446,0.0179378772175565,0,-0.285292663354677,-0.210798627138357,0.000152583929760097,-0.204542165100205,-0.107037267357887,0.056306479415324,0.97917485120211,-0.593815482412819,11.3159103690493
FZILX,1693,0.0562228087015585,0.041110436315239,0,-0.493320599146736,-0.354696322066991,9.18934072084653e-05,-0.195977498835146,-0.116950557691157,0.122357349556821,0.979036908828106,-1.48152588821913,9.44163037377328
FZIPX,1654,0.0581305384282545,0.0273156118665756,0,-0.593356943271727,-0.445850169826952,9.82950435464992e-05,-0.250575052982115,-0.117433624536091,0.18266823504025,0.97126584702011,-1.1175808419043,10.4508102267902
FZROX,1693,0.110041591033816,0.0917711080897097,0,-0.394319644370763,-0.267927223531849,0.000375702396275288,-0.309005173007819,-0.178351685213041,0.175892694926939,0.966278353389291,-1.76387522836738,8.76508483416715
SMDMX,8061,0.0383684257292219,0.0384264059784194,0,-0.104902540091356,-0.06332055312607,0.00023027470225937,-0.301830931075143,-0.045256956628095,0.205408550791439,0.976142015546738,0.473823891450467,8.02000000000007
SPHIX,8730,0.0692491689593503,0.0700670440263795,0,-0.125183490947765,-0.0606192425571388,0.000362612350153278,-0.263408143912647,-0.0636680286006975,0.14644897672152,0.978380253505254,0.564984079113309,8.02000000000029
