Date,SP500TR
2007-01-18,2200.1999511719
2007-01-17,2206.6999511719
2007-01-16,2208.4799804688
2007-01-12,2206.6799316406
2007-01-11,2196.0200195312
2007-01-10,2182.1599121094
2007-01-09,2177.6799316406
2007-01-08,2178.8000488281
2007-01-05,2173.2900390625
2007-01-04,2186.6000976562
2007-01-03,2183.919921875
2006-12-29,2186.1298828125
2006-12-28,2196
2006-12-27,2199.1499023438
2006-12-26,2183.3798828125
2006-12-22,2173.8999023438
2006-12-21,2185.2099609375
2006-12-20,2192.7600097656
2006-12-19,2195.8000488281
2006-12-18,2190.9699707031
2006-12-15,2198.0700683594
2006-12-14,2195.5900878906
2006-12-13,2176.5200195312
2006-12-12,2173.580078125
2006-12-11,2175.8000488281
2006-12-08,2170.8400878906
2006-12-07,2166.8701171875
2006-12-06,2175.4499511719
2006-12-05,2177.75
2006-12-04,2169
2006-12-01,2149.8500976562
2006-11-30,2155.8898925781
2006-11-29,2154.0900878906
2006-11-28,2133.5200195312
2006-11-27,2125.669921875
2006-11-24,2154.9599609375
2006-11-22,2162.6499023438
2006-11-21,2157.419921875
2006-11-20,2153.7600097656
2006-11-17,2154.8000488281
2006-11-16,2152.5700683594
2006-11-15,2147.6000976562
2006-11-14,2141.9499511719
2006-11-13,2128.169921875
2006-11-10,2122.2600097656
2006-11-09,2118.3200683594
2006-11-08,2129.2199707031
2006-11-07,2124.2800292969
2006-11-06,2119.5300292969
2006-11-03,2095.6799316406
2006-11-02,2100.2099609375
2006-11-01,2100.3701171875
2006-10-31,2115.6499023438
2006-10-30,2115.6298828125
2006-10-27,2114.6499023438
2006-10-26,2132.3898925781
2006-10-25,2121.8400878906
2006-10-24,2114.3601074219
2006-10-23,2113.8200683594
2006-10-20,2100.8601074219
2006-10-19,2098.3200683594
2006-10-18,2096.7099609375
2006-10-17,2093.580078125
2006-10-16,2101.2700195312
2006-10-13,2095.9699707031
2006-10-12,2091.6899414062
2006-10-11,2071.8999023438
2006-10-10,2077.0100097656
2006-10-09,2072.7099609375
2006-10-06,2071.0500488281
2006-10-05,2076.6298828125
2006-10-04,2071.4499511719
2006-10-03,2046.2800292969
2006-10-02,2041.9899902344
2006-09-29,2048.8898925781
2006-09-28,2053.9299316406
2006-09-27,2049.9699707031
2006-09-26,2049.1999511719
2006-09-25,2033.8699951172
2006-09-22,2016.0899658203
2006-09-21,2021.0799560547
2006-09-20,2031.5899658203
2006-09-19,2021.0100097656
2006-09-18,2025.3900146484
2006-09-15,2023.3499755859
2006-09-14,2017.8599853516
2006-09-13,2020.4899902344
2006-09-12,2012.3199462891
2006-09-11,1991.4899902344
2006-09-08,1990.4399414062
2006-09-07,1982.9300537109
2006-09-06,1992.4200439453
2006-09-05,2012
2006-09-01,2008.4699707031
2006-08-31,1997.4200439453
2006-08-30,1998.0799560547
2006-08-29,1997.2099609375
2006-08-28,1993.0600585938
2006-08-25,1982.8100585938
2006-08-24,1984.0899658203
2006-08-23,1979.3499755859
2006-08-22,1988.0999755859
2006-08-21,1986.1099853516
2006-08-18,1993.4300537109
2006-08-17,1986.0400390625
2006-08-16,1982.8100585938
2006-08-15,1967.2600097656
2006-08-14,1940.5
2006-08-11,1938.1300048828
2006-08-10,1945.6099853516
2006-08-09,1936.3000488281
2006-08-08,1944.2199707031
2006-08-07,1950.6300048828
2006-08-04,1956.0500488281
2006-08-03,1957.4100341797
2006-08-02,1954.1800537109
2006-08-01,1942.2199707031
2006-07-31,1951
2006-07-28,1953.8599853516
2006-07-27,1930.3199462891
2006-07-26,1937.9599609375
2006-07-25,1938.6800537109
2006-07-24,1926.5
2006-07-21,1894.9399414062
2006-07-20,1908.4200439453
2006-07-19,1924.7399902344
2006-07-18,1889.4799804688
2006-07-17,1885.8199462891
2006-07-14,1888.4300537109
2006-07-13,1897.7299804688
2006-07-12,1922.6199951172
2006-07-11,1943.6600341797
2006-07-10,1935.6199951172
2006-07-07,1932.75
2006-07-06,1945.9000244141
2006-07-05,1940.5500488281
2006-07-03,1954.4899902344
2006-06-30,1939.0300292969
2006-06-29,1943.0899658203
2006-06-28,1901.9799804688
2006-06-27,1891.2399902344
2006-06-26,1908.5600585938
2006-06-23,1899.3199462891
2006-06-22,1900.9799804688
2006-06-21,1910.6199951172
2006-06-20,1892.1300048828
2006-06-19,1892.1199951172
2006-06-16,1909.5200195312
2006-06-15,1916.5600585938
2006-06-14,1876.6700439453
2006-06-13,1866.9200439453
2006-06-12,1885.8100585938
2006-06-09,1910.0100097656
2006-06-08,1918.5899658203
2006-06-07,1915.7700195312
2006-06-06,1927.1300048828
2006-06-05,1929.2299804688
2006-06-02,1964.1099853516
2006-06-01,1960.2800292969
2006-05-31,1936.4100341797
2006-05-30,1920.0899658203
2006-05-26,1950.8699951172
2006-05-25,1939.5200195312
2006-05-24,1917.4799804688
2006-05-23,1914.3800048828
2006-05-22,1922.7199707031
2006-05-19,1930.2700195312
2006-05-18,1922.3199462891
2006-05-17,1935.1800537109
2006-05-16,1967.7900390625
2006-05-15,1971.4499511719
2006-05-12,1966.2700195312
2006-05-11,1988.5600585938
2006-05-10,2013.9899902344
2006-05-09,2016.5999755859
2006-05-08,2015.8399658203
2006-05-05,2017.3399658203
2006-05-04,1996.7399902344
2006-05-03,1989.9699707031
2006-05-02,1997.75
2006-05-01,1985.5500488281
2006-04-28,1993.7900390625
2006-04-27,1992.3900146484
2006-04-26,1985.2900390625
2006-04-25,1979.5100097656
2006-04-24,1989.1999511719
2006-04-21,1993.9899902344
2006-04-20,1994.2299804688
2006-04-19,1991.8399658203
2006-04-18,1988.1800537109
2006-04-17,1954.25
2006-04-13,1960.0100097656
2006-04-12,1958.4899902344
2006-04-11,1956.1199951172
2006-04-10,1971.0300292969
2006-04-07,1969.3000488281
2006-04-06,1989.8699951172
2006-04-05,1993.2099609375
2006-04-04,1984.4699707031
2006-04-03,1971.9300537109
2006-03-31,1967.3800048828
2006-03-30,1975.5999755859
2006-03-29,1979.5100097656
2006-03-28,1964.4699707031
2006-03-27,1977.1899414062
2006-03-24,1979.2399902344
2006-03-23,1977.2900390625
2006-03-22,1982.4000244141
2006-03-21,1970.5
2006-03-20,1982.4000244141
2006-03-17,1985.6899414062
2006-03-16,1982.7600097656
2006-03-15,1979.2099609375
2006-03-14,1970.6600341797
2006-03-13,1950.3900146484
2006-03-10,1945.9300537109
2006-03-09,1931.7299804688
2006-03-08,1941.1700439453
2006-03-07,1936.6800537109
2006-03-06,1940.1999511719
2006-03-03,1953.7399902344
2006-03-02,1956.5999755859
2006-03-01,1959.7700195312
2006-02-28,1943.1899414062
2006-02-27,1963.5799560547
2006-02-24,1956.1400146484
2006-02-23,1953.3699951172
2006-02-22,1960.2600097656
2006-02-21,1945.4499511719
2006-02-17,1951.8299560547
2006-02-16,1955.0600585938
2006-02-15,1940.6899414062
2006-02-14,1933.4599609375
2006-02-13,1914.0200195312
2006-02-10,1920
2006-02-09,1915.0999755859
2006-02-08,1917.8399658203
2006-02-07,1900.5799560547
2006-02-06,1916.0400390625
2006-02-03,1914.5
2006-02-02,1924.6700439453
2006-02-01,1941.75
2006-01-31,1937.9300537109
2006-01-30,1945.6600341797
2006-01-27,1943.3399658203
2006-01-26,1928.1700439453
2006-01-25,1914.2800292969
2006-01-24,1917.5400390625
2006-01-23,1912.9100341797
2006-01-20,1909.3499755859
2006-01-19,1944.9799804688
2006-01-18,1934.2099609375
2006-01-17,1941.5699462891
2006-01-13,1948.6400146484
2006-01-12,1946.2800292969
2006-01-11,1958.5600585938
2006-01-10,1951.5300292969
2006-01-09,1952.1300048828
2006-01-06,1945.0200195312
2006-01-05,1926.4399414062
2006-01-04,1926.3900146484
2006-01-03,1918.9599609375
2005-12-30,1887.9399414062
2005-12-29,1897.1999511719
2005-12-28,1902.7399902344
2005-12-27,1899.9300537109
2005-12-23,1918.25
2005-12-22,1917.1600341797
2005-12-21,1908.6500244141
2005-12-20,1903.8100585938
2005-12-19,1904.2099609375
2005-12-16,1915.4000244141
2005-12-15,1920.8499755859
2005-12-14,1923.4399414062
2005-12-13,1915.3000488281
2005-12-12,1904.5899658203
2005-12-09,1902.9200439453
2005-12-08,1897.5699462891
2005-12-07,1899.6899414062
2005-12-06,1908.8900146484
2005-12-05,1906.4200439453
2005-12-02,1910.8599853516
2005-12-01,1910.2299804688
2005-11-30,1887.2800292969
2005-11-29,1898.7399902344
2005-11-28,1898.3699951172
2005-11-25,1914.4100341797
2005-11-23,1910.3900146484
2005-11-22,1903.6600341797
2005-11-21,1893.9300537109
2005-11-18,1883.9899902344
2005-11-17,1875.4899902344
2005-11-16,1857.9699707031
2005-11-15,1854.2800292969
2005-11-14,1861.25
2005-11-11,1862.5600585938
2005-11-10,1856.9000244141
2005-11-09,1841
2005-11-08,1837.8000488281
2005-11-07,1843.2700195312
2005-11-04,1839.1600341797
2005-11-03,1838.8599853516
2005-11-02,1830.4300537109
2005-11-01,1812.1099853516
2005-10-31,1818.5
2005-10-28,1805.5600585938
2005-10-27,1776.0100097656
2005-10-26,1794.5600585938
2005-10-25,1802.3000488281
2005-10-24,1806.5899658203
2005-10-21,1776.7299804688
2005-10-20,1774.0200195312
2005-10-19,1801.0100097656
2005-10-18,1774.3199462891
2005-10-17,1792.3299560547
2005-10-14,1787.0100097656
2005-10-13,1772.3599853516
2005-10-12,1773.5999755859
2005-10-11,1784.2199707031
2005-10-10,1787.8000488281
2005-10-07,1800.7099609375
2005-10-06,1794.0400390625
2005-10-05,1801.4000244141
2005-10-04,1827.9599609375
2005-10-03,1846.1700439453
2005-09-30,1849.3299560547
2005-09-29,1847.6199951172
2005-09-28,1831.3199462891
2005-09-27,1829.1300048828
2005-09-26,1829.0500488281
2005-09-23,1828.5400390625
2005-09-22,1827.5400390625
2005-09-21,1820.4899902344
2005-09-20,1837.1999511719
2005-09-19,1851.7399902344
2005-09-16,1862.1099853516
2005-09-15,1846.7600097656
2005-09-14,1845.8399658203
2005-09-13,1851.8699951172
2005-09-12,1865.4499511719
2005-09-09,1866.7399902344
2005-09-08,1852
2005-09-07,1859
2005-09-06,1854.2299804688
2005-09-02,1831.0600585938
2005-09-01,1836.3699951172
2005-08-31,1834.4799804688
2005-08-30,1815.9699707031
2005-08-29,1821.5600585938
2005-08-26,1810.5200195312
2005-08-25,1821.4599609375
2005-08-24,1817.2199707031
2005-08-23,1829.1099853516
2005-08-22,1835.3199462891
2005-08-19,1832.2900390625
2005-08-18,1831.0899658203
2005-08-17,1832.8199462891
2005-08-16,1830.9899902344
2005-08-15,1852.7800292969
2005-08-12,1847.3100585938
2005-08-11,1858.4300537109
2005-08-10,1845.1600341797
2005-08-09,1847.7600097656
2005-08-08,1835.3699951172
2005-08-05,1840.1899414062
2005-08-04,1854.3000488281
2005-08-03,1868.0600585938
2005-08-02,1866.2800292969
2005-08-01,1853.1300048828
2005-07-29,1851.3699951172
2005-07-28,1865.6400146484
2005-07-27,1854.7199707031
2005-07-26,1846.0400390625
2005-07-25,1842.8499755859
2005-07-22,1849.8100585938
2005-07-21,1839.8000488281
2005-07-20,1852.0200195312
2005-07-19,1843.0699462891
2005-07-18,1830.75
2005-07-15,1840.9300537109
2005-07-14,1838.8000488281
2005-07-13,1833.9799804688
2005-07-12,1832.1500244141
2005-07-11,1827.9100341797
2005-07-08,1816.5200195312
2005-07-07,1795.5500488281
2005-07-06,1791.0500488281
2005-07-05,1805.6800537109
2005-07-01,1789.8499755859
2005-06-30,1784.9899902344
2005-06-29,1797.7299804688
2005-06-28,1800.0699462891
2005-06-27,1783.4499511719
2005-06-24,1784.7700195312
2005-06-23,1798.4899902344
2005-06-22,1817.8000488281
2005-06-21,1817.3599853516
2005-06-20,1821.0600585938
2005-06-17,1822.3499755859
2005-06-16,1813.3499755859
2005-06-15,1806.7800292969
2005-06-14,1802.7299804688
2005-06-13,1798.0699462891
2005-06-10,1793.5100097656
2005-06-09,1797.7199707031
2005-06-08,1788.3000488281
2005-06-07,1791.8900146484
2005-06-06,1792.1400146484
2005-06-03,1789.8299560547
2005-06-02,1802.1899414062
2005-06-01,1799.1500244141
2005-05-31,1782.4599609375
2005-05-27,1793.3399658203
2005-05-26,1791.4100341797
2005-05-25,1779.8100585938
2005-05-24,1785.8000488281
2005-05-23,1785.4599609375
2005-05-20,1778.5899658203
2005-05-19,1781.2800292969
2005-05-18,1773.0100097656
2005-05-17,1755.0999755859
2005-05-16,1742.7399902344
2005-05-13,1725.1500244141
2005-05-12,1732.8900146484
2005-05-11,1750.2600097656
2005-05-10,1742.0600585938
2005-05-09,1760.8699951172
2005-05-06,1749.6500244141
2005-05-05,1751.4699707031
2005-05-04,1755.9200439453
2005-05-03,1733.9499511719
2005-05-02,1735.4300537109
2005-04-29,1727.4899902344
2005-04-28,1707.1300048828
2005-04-27,1726.2099609375
2005-04-26,1719.0899658203
2005-04-25,1734.5600585938
2005-04-22,1719.6600341797
2005-04-21,1731.2700195312
2005-04-20,1697.7399902344
2005-04-19,1720.4300537109
2005-04-18,1710.2700195312
2005-04-15,1705.2600097656
2005-04-14,1734.25
2005-04-13,1751.7700195312
2005-04-12,1772.4399414062
2005-04-11,1762.5600585938
2005-04-08,1762.5200195312
2005-04-07,1777.3499755859
2005-04-06,1766.6899414062
2005-04-05,1762.3199462891
2005-04-04,1754.4300537109
2005-04-01,1749.4499511719
2005-03-31,1760.8900146484
2005-03-30,1762.0899658203
2005-03-29,1737.9399414062
2005-03-28,1750.8900146484
2005-03-24,1746.6199951172
2005-03-23,1748.2800292969
2005-03-22,1747.0300292969
2005-03-21,1764.9799804688
2005-03-18,1773.7199707031
2005-03-17,1774.5500488281
2005-03-16,1771.3499755859
2005-03-15,1785.6099853516
2005-03-14,1799.1400146484
2005-03-11,1789.0100097656
2005-03-10,1802.1999511719
2005-03-09,1798.7900390625
2005-03-08,1817.1199951172
2005-03-07,1825.6999511719
2005-03-04,1820.8800048828
2005-03-03,1803.5100097656
2005-03-02,1802.9200439453
2005-03-01,1802.7900390625
2005-02-28,1792.6300048828
2005-02-25,1804.1700439453
2005-02-24,1787.3399658203
2005-02-23,1772.7600097656
2005-02-22,1762.7600097656
2005-02-18,1788.6500244141
2005-02-17,1787.4100341797
2005-02-16,1801.5899658203
2005-02-15,1801.0600585938
2005-02-14,1794.9799804688
2005-02-11,1793.5400390625
2005-02-10,1780.8000488281
2005-02-09,1773.2800292969
2005-02-08,1788.1600341797
2005-02-07,1786.9200439453
2005-02-04,1788.8199462891
2005-02-03,1769.2600097656
2005-02-02,1773.6300048828
2005-02-01,1767.7900390625
2005-01-31,1755.6800537109
2005-01-28,1740.9599609375
2005-01-27,1745.5799560547
2005-01-26,1744.7199707031
2005-01-25,1736.25
2005-01-24,1729.3299560547
2005-01-21,1735.4300537109
2005-01-20,1746.6099853516
2005-01-19,1760.2800292969
2005-01-18,1777.0400390625
2005-01-14,1759.9799804688
2005-01-13,1749.4799804688
2005-01-12,1764.7199707031
2005-01-11,1757.5100097656
2005-01-10,1768.1700439453
2005-01-07,1762.1199951172
2005-01-06,1764.6300048828
2005-01-05,1758.0699462891
2005-01-04,1764.3000488281
2005-01-03,1784.9599609375
2004-12-31,1799.5500488281
2004-12-30,1801.9799804688
2004-12-29,1801.7099609375
2004-12-28,1801.5799560547
2004-12-27,1788.7600097656
2004-12-23,1796.4899902344
2004-12-22,1795.6600341797
2004-12-21,1788.9300537109
2004-12-20,1772.8699951172
2004-12-17,1772.1899414062
2004-12-16,1785.5100097656
2004-12-15,1789.1400146484
2004-12-14,1785.5100097656
2004-12-13,1778.5400390625
2004-12-10,1762.5100097656
2004-12-09,1764.3499755859
2004-12-08,1754.75
2004-12-07,1745.8399658203
2004-12-06,1765.3299560547
2004-12-03,1766.6300048828
2004-12-02,1765.3699951172
2004-12-01,1766.9000244141
2004-11-30,1740.3299560547
2004-11-29,1747.3399658203
2004-11-26,1753.0899658203
2004-11-24,1751.5500488281
2004-11-23,1744.3100585938
2004-11-22,1744.7099609375
2004-11-19,1734.4499511719
2004-11-18,1753.9699707031
2004-11-17,1751.5699462891
2004-11-16,1741.7199707031
2004-11-15,1753.9899902344
2004-11-12,1754.3299560547
2004-11-11,1738.3199462891
2004-11-10,1722.6700439453
2004-11-09,1724.0799560547
2004-11-08,1724.5899658203
2004-11-05,1726.3399658203
2004-11-04,1719.6400146484
2004-11-03,1692.2199707031
2004-11-02,1673.1600341797
2004-11-01,1673.1099853516
2004-10-29,1672.6500244141
2004-10-28,1668.5500488281
2004-10-27,1665.0100097656
2004-10-26,1643.5699462891
2004-10-25,1619.4799804688
2004-10-22,1620.8499755859
2004-10-21,1636.7600097656
2004-10-20,1632.4899902344
2004-10-19,1631.7399902344
2004-10-18,1647.6999511719
2004-10-15,1639.0799560547
2004-10-14,1631.8100585938
2004-10-13,1647.1300048828
2004-10-12,1659.0699462891
2004-10-11,1662.8399658203
2004-10-08,1659.5100097656
2004-10-07,1672.0799560547
2004-10-06,1688.8299560547
2004-10-05,1677.0899658203
2004-10-04,1678.0999755859
2004-10-01,1672.4899902344
2004-09-30,1647.4799804688
2004-09-29,1647.7900390625
2004-09-28,1640.6199951172
2004-09-27,1630.6700439453
2004-09-24,1640.4000244141
2004-09-23,1637.8199462891
2004-09-22,1645.1700439453
2004-09-21,1668.3900146484
2004-09-20,1657.8800048828
2004-09-17,1667.25
2004-09-16,1659.7800292969
2004-09-15,1655.0999755859
2004-09-14,1666.8199462891
2004-09-13,1663.0999755859
2004-09-10,1659.8399658203
2004-09-09,1651.6500244141
2004-09-08,1648.5200195312
2004-09-07,1655.6500244141
2004-09-03,1644.25
2004-09-02,1651.1400146484
2004-09-01,1632.8199462891
2004-08-31,1629.8299560547
2004-08-30,1622.2800292969
2004-08-27,1634.8299560547
2004-08-26,1630.6800537109
2004-08-25,1630.4899902344
2004-08-24,1617.4599609375
2004-08-23,1616.6800537109
2004-08-20,1620.4699707031
2004-08-19,1609.9699707031
2004-08-18,1615.7199707031
2004-08-17,1595.5699462891
2004-08-16,1591.9399414062
2004-08-13,1570.4399414062
2004-08-12,1567.9499511719
2004-08-11,1586.4300537109
2004-08-10,1590.3499755859
2004-08-09,1569.9599609375
2004-08-06,1568.0699462891
2004-08-05,1592.6400146484
2004-08-04,1619
2004-08-03,1620.2800292969
2004-08-02,1630.4799804688
2004-07-30,1623.2600097656
2004-07-29,1621.3499755859
2004-07-28,1613.5
2004-07-27,1612.3299560547
2004-07-26,1596.4799804688
2004-07-23,1599.6199951172
2004-07-22,1615.2700195312
2004-07-21,1610.8800048828
2004-07-20,1632.5200195312
2004-07-19,1621.0899658203
2004-07-16,1621.8100585938
2004-07-15,1629.5799560547
2004-07-14,1636.6199951172
2004-07-13,1641.9599609375
2004-07-12,1640.7299804688
2004-07-09,1638.4200439453
2004-07-08,1632.8900146484
2004-07-07,1646.3599853516
2004-07-06,1642.8399658203
2004-07-02,1656.3299560547
2004-07-01,1661.5300292969
2004-06-30,1678.8299560547
2004-06-29,1671.8399658203
2004-06-28,1667.6099853516
2004-06-25,1668.9300537109
2004-06-24,1678.0699462891
2004-06-23,1682.75
2004-06-22,1668.5500488281
2004-06-21,1662.4599609375
2004-06-18,1669.3900146484
2004-06-17,1665.0200195312
2004-06-16,1667.2299804688
2004-06-15,1664.9200439453
2004-06-14,1655
2004-06-10,1671.0200195312
2004-06-09,1663.3800048828
2004-06-08,1679.2099609375
2004-06-07,1676.4799804688
2004-06-04,1650.0799560547
2004-06-03,1641.4300537109
2004-06-02,1653.6700439453
2004-06-01,1647.5699462891
2004-05-28,1646.8000488281
2004-05-27,1647.6500244141
2004-05-26,1638.1600341797
2004-05-25,1635.1400146484
2004-05-24,1609.2199707031
2004-05-21,1606.4899902344
2004-05-20,1600.0600585938
2004-05-19,1599.2900390625
2004-05-18,1603.1400146484
2004-05-17,1592.2299804688
2004-05-14,1609.1199951172
2004-05-13,1610.0500488281
2004-05-12,1611.1500244141
2004-05-11,1607.9399414062
2004-05-10,1595.3800048828
2004-05-07,1612.3100585938
2004-05-06,1634.75
2004-05-05,1645.6500244141
2004-05-04,1642.5
2004-05-03,1639.4599609375
2004-04-30,1624.5100097656
2004-04-29,1634.1600341797
2004-04-28,1646.1999511719
2004-04-27,1668.9899902344
2004-04-26,1665.1999511719
2004-04-23,1672.6199951172
2004-04-22,1671.6300048828
2004-04-21,1648.3100585938
2004-04-20,1639.4899902344
2004-04-19,1665.4000244141
2004-04-16,1663.6199951172
2004-04-15,1655.1500244141
2004-04-14,1654.1700439453
2004-04-13,1655.9899902344
2004-04-12,1679.0200195312
2004-04-08,1670.3599853516
2004-04-07,1672.1400146484
2004-04-06,1683.2299804688
2004-04-05,1686.2399902344
2004-04-02,1673.4100341797
2004-04-01,1659.1600341797
2004-03-31,1650.4200439453
2004-03-30,1651.4300537109
2004-03-29,1644.75
2004-03-26,1623.3599853516
2004-03-25,1625.0100097656
2004-03-24,1598.8499755859
2004-03-23,1602.6700439453
2004-03-22,1604.8000488281
2004-03-19,1625.8399658203
2004-03-18,1644.2099609375
2004-03-17,1646.2900390625
2004-03-16,1627.0300292969
2004-03-15,1617.9100341797
2004-03-12,1641.4200439453
2004-03-11,1621.2099609375
2004-03-10,1645.7900390625
2004-03-09,1670.0699462891
2004-03-08,1679.7399902344
2004-03-05,1693.7600097656
2004-03-04,1690.8299560547
2004-03-03,1685.1700439453
2004-03-02,1681.8800048828
2004-03-01,1691.9000244141
2004-02-27,1675.6999511719
2004-02-26,1675.6300048828
2004-02-25,1673.3399658203
2004-02-24,1666.4200439453
2004-02-23,1669.1999511719
2004-02-20,1673.7099609375
2004-02-19,1678.0100097656
2004-02-18,1684.9000244141
2004-02-17,1692.2199707031
2004-02-13,1675.8599853516
2004-02-12,1684.9200439453
2004-02-11,1693.0300292969
2004-02-10,1674.5500488281
2004-02-09,1666.1600341797
2004-02-06,1670.1400146484
2004-02-05,1649.3499755859
2004-02-04,1646.2900390625
2004-02-03,1659.9200439453
2004-02-02,1658.7900390625
2004-01-30,1652.7299804688
2004-01-29,1657.0899658203
2004-01-28,1648.4399414062
2004-01-27,1670.9100341797
2004-01-26,1687.4399414062
2004-01-23,1667.2600097656
2004-01-22,1670.7299804688
2004-01-21,1676.0699462891
2004-01-20,1663.0300292969
2004-01-16,1664.5699462891
2004-01-15,1653.2099609375
2004-01-14,1650.9599609375
2004-01-13,1637.3299560547
2004-01-12,1646.0300292969
2004-01-09,1638.1400146484
2004-01-08,1652.8299560547
2004-01-07,1644.5999755859
2004-01-06,1640.3100585938
2004-01-05,1638.0999755859
2004-01-02,1618.0500488281
2003-12-31,1622.9399414062
2003-12-30,1619.5899658203
2003-12-29,1619.1600341797
2003-12-26,1598.75
2003-12-24,1596.0500488281
2003-12-23,1598.9300537109
2003-12-22,1594.4300537109
2003-12-19,1588.1899414062
2003-12-18,1588.9000244141
2003-12-17,1570.1500244141
2003-12-16,1568.0200195312
2003-12-15,1557.6600341797
2003-12-12,1566.5
2003-12-11,1562.2299804688
2003-12-10,1544.3100585938
2003-12-09,1545.6800537109
2003-12-08,1558.9599609375
2003-12-05,1547.5200195312
2003-12-04,1559.4699707031
2003-12-03,1552.0899658203
2003-12-02,1554.4200439453
2003-12-01,1559.5
2003-11-28,1542.0699462891
2003-11-26,1542.3900146484
2003-11-25,1535.4899902344
2003-11-24,1532.6899414062
2003-11-21,1508.2099609375
2003-11-20,1505.7600097656
2003-11-19,1518.5100097656
2003-11-18,1506.3199462891
2003-11-17,1520.0699462891
2003-11-14,1529.8399658203
2003-11-13,1541.3000488281
2003-11-12,1541.4899902344
2003-11-11,1523.4699707031
2003-11-10,1524.2600097656
2003-11-07,1533.0200195312
2003-11-06,1539.75
2003-11-05,1530.5400390625
2003-11-04,1532.3399658203
2003-11-03,1540.7099609375
2003-10-31,1528.6199951172
2003-10-30,1523.1199951172
2003-10-29,1524.4100341797
2003-10-28,1522.2099609375
2003-10-27,1499.4300537109
2003-10-24,1496.1999511719
2003-10-23,1503.2600097656
2003-10-22,1498.2800292969
2003-10-21,1520.9300537109
2003-10-20,1518.9699707031
2003-10-17,1511.1800537109
2003-10-16,1526.8000488281
2003-10-15,1521.9499511719
2003-10-14,1525.5999755859
2003-10-13,1519.5999755859
2003-10-10,1509
2003-10-09,1509.8599853516
2003-10-08,1502.6500244141
2003-10-07,1510.0500488281
2003-10-06,1502.8599853516
2003-10-03,1496.3199462891
2003-10-02,1482.3599853516
2003-10-01,1479.2299804688
2003-09-30,1446.7700195312
2003-09-29,1462.1999511719
2003-09-26,1448.0300292969
2003-09-25,1457.0899658203
2003-09-24,1465.6600341797
2003-09-23,1494.1899414062
2003-09-22,1485.1600341797
2003-09-19,1504.7399902344
2003-09-18,1509.4699707031
2003-09-17,1489.6999511719
2003-09-16,1494.5
2003-09-15,1473.4300537109
2003-09-12,1478.9399414062
2003-09-11,1475.7199707031
2003-09-10,1467.2900390625
2003-09-09,1484.9300537109
2003-09-08,1497.2199707031
2003-09-05,1482.2399902344
2003-09-04,1491.7700195312
2003-09-03,1489.25
2003-09-02,1482.6099853516
2003-08-29,1462.3000488281
2003-08-28,1454.6999511719
2003-08-27,1445.8399658203
2003-08-26,1445.5100097656
2003-08-25,1441.1099853516
2003-08-22,1440.1700439453
2003-08-21,1454.9799804688
2003-08-20,1450.6099853516
2003-08-19,1453.4499511719
2003-08-18,1449.6500244141
2003-08-15,1436.4300537109
2003-08-14,1435.9599609375
2003-08-13,1426.5500488281
2003-08-12,1435.1700439453
2003-08-11,1421.0100097656
2003-08-08,1416.3000488281
2003-08-07,1411.2700195312
2003-08-06,1401.0100097656
2003-08-05,1398.4200439453
2003-08-04,1423.5100097656
2003-08-01,1419.6400146484
2003-07-31,1434.3299560547
2003-07-30,1429.9100341797
2003-07-29,1432.3100585938
2003-07-28,1442.5799560547
2003-07-25,1445.6999511719
2003-07-24,1420.9599609375
2003-07-23,1431.0999755859
2003-07-22,1430.3499755859
2003-07-21,1416.8800048828
2003-07-18,1437.8900146484
2003-07-17,1421.1099853516
2003-07-16,1438.8599853516
2003-07-15,1448.0200195312
2003-07-14,1453
2003-07-11,1444.6999511719
2003-07-10,1430.9599609375
2003-07-09,1450.5100097656
2003-07-08,1458.5100097656
2003-07-07,1453.0699462891
2003-07-03,1425.9699707031
2003-07-02,1437.6099853516
2003-07-01,1421.0300292969
2003-06-30,1409.4799804688
2003-06-27,1411.9699707031
2003-06-26,1425.8199462891
2003-06-25,1410.0999755859
2003-06-24,1421.8599853516
2003-06-23,1419.2399902344
2003-06-20,1439.5400390625
2003-06-19,1438.0899658203
2003-06-18,1460.3199462891
2003-06-17,1462.4799804688
2003-06-16,1461.1500244141
2003-06-13,1429.1099853516
2003-06-12,1443.4100341797
2003-06-11,1441.8599853516
2003-06-10,1423.1099853516
2003-06-09,1410.2099609375
2003-06-06,1427.2800292969
2003-06-05,1430.6400146484
2003-06-04,1424.9100341797
2003-06-03,1403.2900390625
2003-06-02,1396.6999511719
2003-05-30,1391.7199707031
2003-05-29,1371.5100097656
2003-05-28,1376.5799560547
2003-05-27,1373.8599853516
2003-05-23,1347.4899902344
2003-05-22,1345.5300292969
2003-05-21,1333.3299560547
2003-05-20,1327.8699951172
2003-05-19,1329.3800048828
2003-05-16,1363.3199462891
2003-05-15,1366.5899658203
2003-05-14,1355.7600097656
2003-05-13,1359.7399902344
2003-05-12,1363.6099853516
2003-05-09,1346.6800537109
2003-05-08,1327.4200439453
2003-05-07,1340.8699951172
2003-05-06,1347.5400390625
2003-05-05,1336.2399902344
2003-05-02,1341.2800292969
2003-05-01,1321.3900146484
2003-04-30,1322.0699462891
2003-04-29,1323.2600097656
2003-04-28,1318.8499755859
2003-04-25,1295.5699462891
2003-04-24,1313.75
2003-04-23,1324.6800537109
2003-04-22,1313.6300048828
